Grupo,Usuario,Fecha
285,495,2020-07-05
285,581,2014-01-29
285,261,2020-03-19
285,939,2018-12-08
285,463,2017-05-14
285,256,2015-12-28
285,947,2012-10-12
285,712,2018-03-08
285,214,2009-07-06
285,697,2012-07-10
285,830,2018-12-27
285,487,2013-04-12
285,932,2010-11-03
285,726,2012-05-25
285,553,2022-01-25
285,902,2010-07-23
285,800,2005-07-22
285,670,2010-05-07
285,804,2012-07-08
285,497,2023-01-19
285,392,2006-03-26
285,811,2009-08-27
285,816,2008-06-04
285,172,2018-04-18
285,389,2011-11-25
285,916,2007-05-16
285,596,2004-11-04
285,963,2014-02-28
285,171,2021-11-09
285,113,2018-05-21
285,758,2020-05-11
285,182,2021-03-09
285,819,2007-01-22
285,518,2016-05-19
286,619,2019-08-01
286,13,2009-06-14
286,112,2021-11-15
286,316,2010-12-18
286,382,2007-09-21
286,2,2018-11-24
286,126,2004-10-31
286,445,2006-08-24
286,213,2014-03-28
286,964,2010-12-20
286,264,2014-12-29
286,208,2017-09-16
286,958,2010-06-13
286,36,2022-05-28
286,376,2006-03-31
286,888,2021-10-15
286,883,2010-05-10
286,375,2022-11-16
286,258,2013-07-12
286,598,2021-06-30
286,908,2016-12-30
286,99,2004-07-18
286,232,2019-12-26
286,723,2007-07-02
286,683,2006-09-30
286,240,2007-08-10
286,41,2012-08-29
286,180,2009-02-21
286,354,2016-02-10
286,1,2007-02-03
286,47,2008-04-15
286,221,2015-04-03
286,497,2010-11-26
286,85,2013-03-01
286,604,2021-01-16
286,906,2008-08-08
286,720,2007-01-17
286,841,2015-01-31
286,20,2020-09-24
287,880,2021-11-02
287,413,2013-06-05
287,566,2008-05-29
287,24,2006-10-22
287,281,2021-12-11
287,435,2005-04-14
287,43,2015-04-15
287,112,2019-11-17
287,574,2021-04-08
287,202,2021-03-09
287,88,2017-04-09
287,942,2009-07-10
287,852,2016-12-28
287,63,2009-04-02
287,18,2011-08-25
287,457,2014-03-23
287,313,2020-01-27
287,673,2021-09-14
287,876,2021-11-22
287,625,2005-07-25
287,755,2011-09-02
287,655,2012-10-09
288,747,2004-05-29
288,710,2011-12-20
288,287,2010-07-19
288,50,2023-02-12
288,824,2006-04-04
288,373,2015-11-15
288,793,2022-10-21
288,191,2019-03-10
288,434,2020-08-09
288,299,2019-11-04
288,686,2020-06-15
288,62,2013-08-05
288,239,2020-06-29
288,532,2014-12-24
288,816,2018-05-05
288,603,2017-12-05
288,570,2021-04-09
288,387,2010-10-18
288,795,2018-01-03
288,197,2013-03-01
288,220,2017-05-12
288,969,2006-04-05
288,903,2016-09-30
288,836,2022-07-01
288,280,2011-08-30
288,227,2018-01-07
288,928,2009-02-16
288,193,2014-02-20
288,478,2018-05-29
288,217,2022-08-12
288,435,2005-03-05
288,302,2006-08-30
288,341,2017-08-05
288,185,2021-05-31
288,569,2019-12-09
288,897,2011-09-30
288,413,2008-04-22
289,536,2007-04-27
289,519,2020-06-25
289,963,2019-02-03
289,128,2015-09-15
289,267,2022-08-09
289,577,2005-10-02
289,32,2006-12-07
289,43,2010-01-02
289,372,2011-08-12
289,680,2016-11-30
289,12,2017-06-10
289,229,2005-06-19
289,861,2022-04-05
289,562,2018-09-22
289,116,2020-11-08
289,914,2015-10-01
289,213,2005-06-22
289,751,2007-09-23
289,279,2017-01-02
289,251,2014-12-21
289,677,2019-02-12
289,622,2017-02-07
289,400,2012-07-07
289,197,2007-04-11
289,118,2014-10-24
289,666,2018-09-03
289,356,2009-01-20
289,966,2008-12-17
289,936,2021-03-20
289,721,2020-05-12
289,769,2015-09-21
289,7,2016-11-15
289,912,2005-07-27
289,161,2006-09-05
289,296,2005-06-12
289,71,2015-10-01
289,612,2007-06-02
290,202,2021-10-03
290,742,2014-10-17
290,468,2014-03-05
290,130,2008-07-11
290,444,2016-04-17
290,290,2017-08-30
290,306,2012-04-04
290,799,2010-12-24
290,391,2009-08-09
290,105,2018-04-03
290,7,2018-11-08
290,731,2010-03-28
290,79,2011-09-10
290,573,2012-01-02
290,443,2007-11-03
290,412,2005-09-18
290,685,2014-06-15
290,188,2012-02-25
290,702,2004-08-04
290,430,2018-01-22
290,623,2009-10-19
290,951,2021-02-23
290,580,2009-03-04
290,721,2004-12-26
290,123,2008-09-18
290,124,2013-09-20
290,857,2023-02-23
291,776,2005-12-01
291,728,2019-02-01
291,908,2005-06-27
291,919,2011-03-07
291,821,2006-05-05
291,834,2005-04-06
291,415,2011-12-26
291,91,2008-12-05
291,833,2005-09-12
291,994,2018-07-03
291,574,2016-05-28
291,751,2011-01-25
291,839,2010-10-28
291,975,2019-05-20
291,949,2006-06-15
291,981,2007-10-04
291,373,2022-04-18
291,460,2005-10-06
291,260,2016-07-02
291,77,2009-03-20
291,212,2007-04-27
291,288,2021-02-24
291,653,2016-05-20
291,520,2013-07-10
291,547,2008-07-26
291,832,2015-07-18
291,884,2013-10-29
291,479,2022-08-05
291,316,2007-11-15
291,204,2010-01-22
291,959,2014-03-14
291,713,2013-05-01
291,177,2007-07-20
291,617,2012-11-02
291,203,2008-03-24
291,259,2007-08-13
291,303,2014-10-19
291,870,2005-02-14
291,979,2008-06-21
291,512,2006-10-27
292,328,2020-10-18
292,817,2010-05-10
292,440,2015-10-04
292,308,2013-12-19
292,754,2015-01-26
292,172,2015-06-16
292,493,2010-09-04
292,610,2018-03-31
292,228,2006-01-03
292,3,2019-06-26
292,602,2022-03-07
292,327,2017-11-06
292,578,2006-10-22
292,236,2023-01-27
292,301,2006-03-10
292,171,2010-02-21
292,2,2011-02-09
292,612,2021-07-15
292,688,2007-07-24
292,679,2013-09-27
292,335,2010-04-12
292,592,2014-04-18
292,349,2016-09-01
292,756,2012-12-02
292,54,2018-01-15
292,199,2017-03-06
292,805,2016-12-14
292,758,2013-07-06
292,25,2020-07-03
292,321,2005-08-19
292,479,2021-05-16
292,640,2007-02-14
292,496,2009-01-06
292,513,2006-10-30
292,269,2008-12-19
292,737,2007-04-13
292,615,2016-01-29
292,656,2014-08-30
292,711,2005-10-08
293,788,2015-10-11
293,151,2009-09-18
293,54,2007-09-11
293,629,2020-02-01
293,792,2021-05-21
293,579,2009-12-06
293,359,2007-08-29
293,674,2009-12-11
293,413,2010-05-26
293,52,2021-03-22
293,84,2007-11-03
293,628,2004-06-17
293,918,2013-01-01
293,767,2018-02-02
293,28,2012-12-29
293,540,2015-11-21
293,734,2021-04-14
293,22,2005-05-19
293,850,2010-09-24
293,755,2011-01-29
293,770,2013-06-30
293,688,2018-02-03
293,180,2021-10-15
293,124,2013-07-28
293,451,2007-11-30
293,685,2016-08-09
293,140,2022-12-07
293,621,2010-04-16
293,644,2021-07-11
293,155,2011-07-27
293,542,2008-01-08
293,898,2018-03-06
293,801,2023-03-29
293,152,2005-08-26
293,743,2014-05-09
293,859,2022-02-15
293,875,2010-04-06
293,602,2005-01-21
293,623,2004-04-29
294,550,2006-04-11
294,70,2008-04-07
294,485,2008-07-05
294,65,2018-07-23
294,870,2020-07-01
294,228,2017-03-21
294,665,2014-01-31
294,978,2021-12-05
294,507,2010-10-24
294,95,2008-04-05
294,38,2007-05-27
294,237,2011-05-24
294,901,2008-03-04
294,446,2022-10-14
294,911,2009-06-09
294,891,2008-07-17
294,587,2008-10-21
294,850,2022-12-14
294,127,2014-11-08
294,243,2012-02-25
294,585,2013-04-07
294,577,2015-04-16
294,264,2015-09-01
294,722,2004-09-21
294,602,2022-10-23
294,648,2005-06-14
294,963,2020-11-08
294,406,2016-10-22
294,961,2010-12-29
294,618,2015-06-07
294,218,2023-02-22
294,179,2015-02-27
294,294,2022-06-12
294,324,2014-01-26
294,951,2020-02-10
294,623,2007-04-18
294,266,2008-01-01
294,101,2009-07-13
294,712,2009-07-14
295,134,2012-12-19
295,901,2018-05-06
295,74,2010-11-27
295,862,2017-01-03
295,155,2018-05-18
295,38,2016-04-13
295,606,2012-10-30
295,778,2008-09-25
295,175,2022-11-03
295,756,2020-09-20
295,678,2007-11-23
295,560,2005-12-06
295,152,2019-07-19
295,960,2011-01-01
295,935,2011-12-16
295,743,2017-06-30
295,11,2004-07-30
295,816,2016-05-26
295,163,2006-06-21
295,28,2005-09-10
295,264,2022-11-01
295,357,2009-05-12
295,41,2017-04-21
295,675,2011-08-17
295,740,2007-08-19
295,300,2008-07-25
295,422,2021-04-06
295,997,2021-10-20
295,632,2011-09-22
295,189,2011-11-22
295,461,2022-02-25
295,212,2005-03-02
295,161,2022-06-21
295,971,2015-07-03
295,73,2006-01-27
296,951,2005-10-09
296,866,2016-03-30
296,13,2010-02-06
296,750,2013-06-10
296,835,2014-03-15
296,226,2008-11-03
296,61,2005-10-23
296,788,2020-04-08
296,200,2019-01-14
296,953,2015-04-16
296,762,2021-03-30
296,511,2012-03-21
296,757,2020-10-27
296,722,2013-05-17
296,358,2019-04-25
296,777,2005-06-15
296,736,2012-06-22
296,495,2019-11-01
296,610,2020-04-07
296,542,2012-02-06
296,365,2018-05-21
296,448,2007-07-04
296,38,2021-11-09
296,279,2016-02-21
296,148,2011-01-11
296,286,2008-07-22
296,272,2006-05-06
296,642,2013-02-14
296,855,2014-02-22
296,711,2016-05-23
296,774,2019-12-10
296,354,2016-09-18
296,881,2009-06-25
296,488,2021-11-19
296,981,2007-04-21
296,687,2009-10-20
296,426,2022-09-15
296,852,2007-09-04
296,145,2011-11-18
297,406,2021-09-08
297,632,2015-11-29
297,374,2019-02-18
297,238,2020-10-19
297,590,2006-10-09
297,269,2012-03-15
297,887,2005-10-19
297,319,2005-10-19
297,629,2006-04-13
297,727,2016-04-17
297,224,2005-02-09
297,375,2010-06-08
297,770,2006-08-27
297,554,2017-12-19
297,67,2005-08-29
297,891,2015-01-04
297,668,2011-05-23
297,601,2020-03-09
297,422,2021-05-08
297,827,2022-05-22
297,593,2014-12-03
297,877,2013-06-25
297,450,2008-03-21
297,303,2022-08-01
297,711,2013-01-24
297,109,2008-08-22
297,139,2021-10-12
297,299,2016-02-02
297,42,2015-12-23
297,760,2010-12-28
297,607,2009-06-09
297,373,2006-12-13
297,271,2009-03-05
297,518,2010-12-30
297,814,2019-10-16
297,620,2018-04-23
297,187,2012-11-04
297,537,2010-03-05
297,783,2007-07-30
297,12,2010-09-29
298,271,2017-06-07
298,477,2007-10-03
298,397,2020-11-30
298,381,2012-11-10
298,169,2017-12-23
298,801,2009-09-04
298,997,2022-05-17
298,790,2010-11-18
298,237,2008-02-08
298,47,2010-03-22
298,812,2023-03-05
298,806,2013-03-06
298,405,2020-10-09
298,545,2014-09-22
298,39,2009-12-11
298,982,2020-06-12
298,58,2009-05-29
298,433,2004-06-29
298,142,2009-06-06
298,484,2006-08-08
298,416,2019-08-16
298,723,2017-02-05
298,570,2019-11-03
298,578,2018-03-14
298,692,2017-09-30
298,935,2005-07-27
298,1,2013-07-24
298,514,2017-04-14
298,146,2020-02-11
298,985,2004-10-04
298,950,2010-09-02
298,842,2012-03-25
298,986,2017-08-04
298,630,2014-03-03
299,963,2022-07-23
299,565,2005-03-08
299,162,2020-05-16
299,818,2005-12-22
299,674,2004-08-19
299,633,2014-11-21
299,916,2019-10-19
299,514,2017-01-05
299,397,2015-10-15
299,563,2010-03-26
299,509,2009-04-01
299,760,2005-10-30
299,352,2006-11-21
299,22,2016-01-23
299,643,2012-12-15
299,63,2004-06-06
299,896,2008-06-27
299,913,2020-08-18
299,624,2007-10-24
299,677,2016-08-28
300,626,2017-02-22
300,752,2008-07-23
300,20,2013-03-23
300,171,2022-01-19
300,735,2009-07-27
300,795,2022-02-05
300,854,2017-09-13
300,354,2016-03-20
300,828,2007-09-29
300,504,2009-08-28
300,657,2021-05-21
300,55,2011-01-10
300,942,2018-05-17
300,868,2021-10-23
300,233,2011-10-11
300,399,2006-07-20
300,995,2014-06-03
300,800,2008-06-15
300,389,2005-10-17
300,477,2016-05-10
300,467,2018-03-07
300,830,2017-04-26
300,15,2011-10-26
300,585,2012-04-21
300,44,2013-08-20
300,309,2021-08-25
300,468,2015-09-08
300,359,2012-03-09
300,91,2005-03-30
300,523,2019-01-05
300,836,2016-08-31
300,867,2013-10-29
301,984,2009-04-14
301,363,2006-02-14
301,935,2018-10-30
301,593,2009-07-08
301,375,2020-09-09
301,414,2010-07-29
301,252,2006-11-12
301,713,2005-11-30
301,530,2012-04-18
301,138,2011-03-29
301,114,2016-05-11
301,416,2009-12-16
301,515,2004-08-15
301,549,2022-10-01
301,317,2008-07-23
301,288,2015-05-07
301,650,2021-02-01
301,437,2004-06-24
301,457,2019-04-06
301,678,2022-08-26
301,238,2021-09-21
301,277,2004-07-03
301,438,2013-06-05
301,633,2010-06-21
301,410,2020-03-18
302,648,2010-11-13
302,223,2009-12-30
302,417,2022-10-12
302,478,2019-06-15
302,282,2019-12-18
302,218,2014-01-29
302,422,2022-07-18
302,660,2019-05-31
302,830,2009-05-09
302,280,2017-07-20
302,119,2021-02-01
302,731,2021-01-29
302,536,2006-10-01
302,972,2018-06-16
302,178,2020-12-14
302,609,2007-04-06
302,778,2007-03-15
302,185,2019-03-10
302,156,2017-11-30
302,514,2019-08-08
302,441,2015-04-07
302,653,2006-12-11
302,750,2005-02-02
302,941,2022-11-07
303,370,2012-03-10
303,978,2016-08-01
303,169,2020-08-26
303,68,2007-04-29
303,471,2021-06-22
303,774,2010-07-12
303,457,2017-03-17
303,9,2019-05-28
303,1000,2008-11-04
303,963,2009-02-25
303,966,2022-03-25
303,385,2008-03-14
303,452,2013-03-31
303,879,2016-02-23
303,872,2014-05-11
303,350,2018-12-29
303,475,2011-07-22
303,827,2011-12-13
303,532,2014-07-11
303,75,2022-12-18
303,605,2005-10-03
303,533,2020-09-01
303,63,2019-03-03
303,675,2012-11-01
303,173,2004-12-20
303,873,2022-03-08
303,206,2020-03-10
303,833,2011-10-02
303,500,2008-08-04
303,591,2006-06-03
303,491,2020-03-03
303,883,2020-06-10
303,35,2006-09-24
303,969,2014-12-08
303,164,2016-06-22
303,266,2005-07-13
303,14,2010-04-24
303,253,2016-08-03
303,765,2012-10-12
303,982,2019-09-28
304,467,2015-04-17
304,794,2015-04-04
304,44,2011-02-18
304,35,2022-08-08
304,809,2012-08-30
304,938,2017-07-28
304,627,2004-08-11
304,650,2018-04-26
304,781,2011-01-08
304,336,2012-05-23
304,466,2020-01-27
304,483,2005-07-23
304,99,2017-12-23
304,923,2022-05-11
304,637,2004-03-17
304,52,2006-06-19
304,588,2011-11-23
304,118,2020-11-18
304,844,2006-05-21
304,237,2017-10-23
304,299,2011-07-24
304,464,2018-11-12
304,399,2017-02-26
304,971,2014-07-31
304,594,2018-01-18
304,736,2006-08-04
304,331,2017-01-10
304,98,2008-09-26
304,144,2004-09-06
304,564,2015-03-05
304,64,2021-01-09
304,580,2006-01-04
304,58,2008-09-09
304,792,2011-01-26
304,168,2013-12-06
304,62,2006-09-20
304,275,2017-11-24
304,285,2022-04-02
305,90,2009-11-02
305,959,2009-02-05
305,735,2006-11-20
305,100,2010-12-29
305,658,2007-10-28
305,480,2020-06-20
305,127,2022-07-20
305,125,2009-05-30
305,985,2012-09-25
305,557,2019-04-19
305,404,2022-10-04
305,32,2008-04-05
305,412,2020-03-13
305,906,2021-05-10
305,204,2015-11-30
305,104,2006-02-02
305,28,2015-05-16
305,883,2008-03-27
305,56,2014-08-16
305,82,2011-07-25
306,886,2014-03-30
306,769,2021-09-28
306,72,2009-05-24
306,558,2013-03-01
306,27,2022-08-20
306,979,2019-01-08
306,7,2012-07-01
306,351,2013-11-02
306,982,2016-08-08
306,591,2021-01-13
306,157,2019-04-29
306,700,2021-05-13
306,55,2009-11-25
306,828,2007-04-24
306,935,2018-10-26
306,524,2017-07-19
306,339,2007-11-17
306,493,2015-09-02
306,256,2021-01-15
306,132,2019-06-10
306,840,2010-12-26
306,117,2008-06-18
306,902,2012-01-14
306,907,2011-11-14
306,167,2023-03-19
306,221,2006-12-11
306,10,2022-07-29
306,858,2012-12-27
306,999,2004-03-13
306,28,2013-08-25
306,893,2020-12-14
306,928,2020-07-13
306,801,2012-03-23
306,200,2021-09-02
306,365,2018-04-24
306,713,2022-06-15
306,323,2006-09-29
306,197,2011-03-11
307,184,2013-06-24
307,295,2019-06-01
307,871,2004-07-22
307,882,2012-10-03
307,933,2007-07-21
307,843,2014-06-04
307,306,2010-04-30
307,951,2005-05-01
307,943,2016-01-30
307,122,2004-11-05
307,95,2006-04-25
307,467,2007-09-09
307,288,2019-08-04
307,521,2011-05-18
307,251,2006-01-02
307,202,2020-04-22
307,77,2007-04-04
307,711,2021-04-01
307,400,2011-06-24
307,387,2019-01-06
307,327,2015-06-04
307,460,2019-03-24
307,634,2007-10-12
307,316,2006-11-18
307,513,2010-11-04
307,39,2018-11-09
307,708,2020-12-30
307,291,2018-01-23
307,98,2017-12-13
307,505,2008-03-28
307,765,2008-03-20
307,320,2012-02-28
307,518,2018-05-13
307,441,2008-05-23
307,947,2005-04-13
307,16,2010-09-03
307,911,2006-11-02
307,56,2016-01-01
307,245,2014-01-06
308,399,2005-03-18
308,375,2023-02-01
308,603,2011-05-28
308,271,2017-08-29
308,976,2010-07-09
308,969,2015-10-20
308,289,2006-12-16
308,396,2008-12-23
308,229,2014-12-22
308,283,2014-06-25
308,464,2015-07-15
308,201,2022-05-22
308,743,2015-08-30
308,373,2016-03-03
308,98,2005-08-06
308,205,2020-12-14
308,530,2020-09-15
308,547,2015-05-10
308,836,2015-05-13
308,807,2016-11-17
308,259,2022-05-03
308,657,2014-12-02
308,999,2013-10-18
308,17,2016-02-20
308,155,2013-01-01
309,35,2019-11-20
309,941,2014-03-29
309,980,2021-04-15
309,335,2019-06-21
309,950,2017-11-11
309,628,2009-12-22
309,386,2016-10-06
309,318,2018-07-17
309,349,2019-11-09
309,54,2019-12-28
309,703,2009-06-22
309,323,2007-06-24
309,480,2009-07-02
309,415,2007-12-30
309,429,2022-06-12
309,826,2020-02-03
309,911,2005-10-27
309,333,2014-11-25
309,780,2012-10-05
309,135,2013-05-27
309,212,2010-06-11
309,51,2006-01-23
309,244,2007-03-04
309,164,2013-04-21
309,49,2006-07-16
309,469,2018-09-04
309,687,2022-02-07
309,781,2022-01-04
309,498,2010-11-29
309,629,2022-12-05
309,658,2020-08-20
309,636,2007-10-27
309,807,2005-09-30
309,544,2005-05-30
309,820,2005-12-19
310,74,2014-04-02
310,90,2022-07-13
310,855,2023-01-15
310,513,2007-08-07
310,44,2013-11-09
310,92,2018-12-07
310,667,2012-08-23
310,659,2022-07-08
310,998,2023-03-17
310,639,2018-04-02
310,299,2013-11-09
310,742,2013-03-07
310,311,2022-02-21
310,552,2007-01-28
310,664,2022-04-13
310,329,2008-10-26
310,975,2007-10-03
310,730,2012-03-10
310,817,2011-12-05
310,345,2015-09-12
310,86,2008-11-05
310,339,2014-12-08
310,645,2018-04-15
310,675,2017-06-25
310,396,2016-12-15
310,527,2020-08-03
311,521,2017-12-14
311,730,2007-03-31
311,996,2021-01-18
311,46,2010-07-02
311,81,2020-04-10
311,531,2015-12-19
311,449,2016-02-14
311,346,2012-08-04
311,222,2012-03-11
311,459,2012-01-07
311,16,2021-06-09
311,816,2013-07-17
311,796,2011-05-26
311,579,2009-06-24
311,197,2009-08-31
311,552,2021-05-01
311,626,2005-07-06
311,530,2004-05-01
311,171,2015-03-19
311,936,2018-06-23
311,403,2008-01-24
311,388,2012-11-23
311,786,2013-01-11
311,848,2018-05-26
311,496,2014-05-03
311,445,2017-05-05
312,434,2013-11-18
312,142,2022-11-04
312,339,2008-08-02
312,858,2012-06-26
312,194,2022-03-30
312,579,2017-12-15
312,788,2004-05-01
312,175,2013-04-05
312,333,2005-12-17
312,106,2019-07-31
312,599,2020-08-04
312,68,2005-10-16
312,715,2019-11-29
312,971,2023-01-24
312,395,2005-01-02
312,358,2006-06-13
312,285,2013-12-09
312,645,2006-10-27
312,329,2009-04-10
312,947,2021-12-07
312,276,2023-02-01
312,31,2022-12-13
312,32,2010-09-18
312,518,2019-09-12
312,174,2016-05-14
312,461,2016-06-24
312,848,2013-12-24
312,326,2010-04-21
312,600,2011-07-19
312,279,2006-09-21
312,504,2013-05-21
312,611,2012-02-11
312,926,2014-10-31
312,673,2015-01-12
312,204,2017-08-22
312,660,2005-08-10
312,152,2018-07-10
312,209,2021-01-12
312,364,2020-12-20
312,953,2017-02-28
313,407,2015-01-25
313,557,2011-08-25
313,816,2016-11-27
313,8,2008-10-16
313,493,2022-01-25
313,37,2017-10-06
313,561,2015-09-26
313,234,2009-03-12
313,770,2020-09-24
313,79,2007-08-29
313,860,2020-07-15
313,645,2020-06-07
313,917,2005-01-09
313,915,2005-10-03
313,26,2021-04-10
313,53,2013-09-05
313,805,2009-06-25
313,930,2017-08-02
313,627,2013-10-02
313,310,2019-02-25
313,118,2022-01-22
313,131,2014-03-14
313,215,2012-12-05
313,95,2008-01-25
313,290,2018-05-27
313,735,2015-02-18
313,822,2007-03-15
313,664,2006-10-02
313,388,2021-08-26
313,387,2009-08-09
313,553,2021-09-19
313,328,2004-07-04
313,453,2012-10-01
313,348,2005-09-21
313,31,2007-11-20
314,376,2017-08-16
314,157,2015-03-03
314,349,2008-07-30
314,907,2004-04-30
314,602,2004-06-06
314,537,2018-01-26
314,440,2012-03-30
314,288,2021-03-30
314,659,2013-10-09
314,914,2007-01-02
314,536,2022-09-10
314,518,2010-07-11
314,801,2015-11-23
314,276,2008-04-19
314,528,2013-05-17
314,800,2007-06-29
314,540,2011-05-08
314,110,2020-04-26
314,888,2010-11-15
314,837,2020-02-22
314,581,2004-12-05
314,582,2020-06-11
314,351,2012-04-25
314,441,2006-06-02
314,539,2007-02-15
314,784,2004-06-16
314,257,2019-06-08
314,978,2009-09-18
314,732,2019-07-14
314,399,2017-01-25
314,942,2017-09-02
314,908,2019-11-07
314,485,2022-02-20
314,533,2006-04-07
315,299,2007-10-13
315,401,2011-12-21
315,417,2004-07-13
315,65,2014-10-24
315,675,2009-06-08
315,912,2009-01-07
315,724,2012-03-06
315,562,2019-04-09
315,279,2007-05-21
315,573,2012-10-14
315,624,2013-06-06
315,720,2009-10-18
315,971,2005-09-10
315,281,2006-04-30
315,972,2010-02-12
315,483,2017-01-23
315,808,2007-02-18
315,53,2011-09-20
315,474,2020-08-24
315,968,2017-10-02
315,650,2007-03-18
315,145,2021-05-24
315,267,2011-03-04
315,825,2014-01-29
316,31,2012-04-23
316,548,2004-09-30
316,958,2011-08-21
316,790,2017-04-24
316,869,2021-06-18
316,784,2017-07-01
316,184,2013-11-12
316,570,2020-12-04
316,470,2004-03-17
316,454,2015-02-20
316,451,2021-10-07
316,815,2009-05-15
316,668,2010-01-04
316,573,2010-05-26
316,898,2004-05-25
316,722,2014-03-10
316,551,2009-02-09
316,673,2016-10-24
316,883,2009-08-07
316,277,2009-07-25
316,535,2008-06-19
316,635,2021-11-17
316,906,2020-07-17
316,333,2007-03-15
316,116,2013-03-10
316,218,2019-04-10
316,622,2008-03-25
316,872,2005-07-18
316,46,2005-05-19
316,730,2006-09-20
316,394,2016-01-05
316,509,2007-11-04
317,842,2017-12-17
317,461,2015-05-29
317,481,2010-12-31
317,694,2010-11-09
317,503,2010-08-11
317,840,2010-03-17
317,64,2014-05-12
317,447,2016-08-27
317,470,2020-07-04
317,706,2013-06-11
317,437,2006-08-11
317,564,2008-08-23
317,140,2004-05-03
317,348,2016-08-05
317,981,2015-10-31
317,709,2013-06-25
317,31,2012-09-21
317,787,2016-08-19
317,858,2011-02-20
317,226,2021-12-11
317,545,2016-02-10
317,93,2022-04-10
317,676,2022-02-23
317,496,2019-03-03
317,815,2022-05-24
317,157,2009-09-11
317,127,2006-04-29
317,528,2017-11-20
317,540,2015-07-21
317,656,2013-07-07
317,346,2014-09-27
317,155,2018-04-28
317,99,2013-08-24
317,965,2015-12-25
317,328,2022-10-02
317,901,2006-08-13
317,71,2007-02-17
318,7,2010-06-19
318,65,2012-11-29
318,666,2010-12-14
318,704,2022-07-11
318,34,2007-09-20
318,883,2019-10-09
318,813,2013-08-08
318,72,2020-03-27
318,565,2019-06-06
318,940,2018-10-28
318,956,2007-08-12
318,378,2011-06-07
318,101,2009-12-06
318,872,2020-03-04
318,801,2009-07-14
318,58,2014-11-23
318,9,2007-06-16
318,117,2004-05-17
318,335,2016-06-01
318,913,2018-06-03
318,196,2018-04-07
319,585,2008-05-08
319,169,2020-03-23
